instance     g  runs  mean_solution  std_solution  best_solution  mean_time  std_time  best_time  gurobi_solution  gurobi_time  gurobi_status  gap_gurobi_percent  faster_than_gurobi  UB          gap_UB_percent
ftv64        2  10    1583.00        0.00          1583.00        1.7730     0.0206    1.7400     1545.0           1.5          OPTIMAL        2.4595              False               1545.0      2.4595
ftv64        5  10    1601.00        12.91         1586.00        2.3690     0.0173    2.3400     1545.0           1.3          OPTIMAL        2.6537              False               1545.0      2.6537
ftv64        8  10    1688.80        6.96          1669.00        3.2700     0.0648    3.1000     1548.0           2.2          OPTIMAL        7.8165              False               1550.0      7.6774
ftv70        2  10    1669.00        0.00          1669.00        2.4320     0.0169    2.4100     1669.0           2.6          OPTIMAL        0.0000              True                1669.0      0.0000
ftv70        5  10    1697.80        15.18         1669.00        3.0980     0.0199    3.0700     1669.0           2.5          OPTIMAL        0.0000              False               1673.0      -0.2391
ftv70        8  10    1806.30        19.55         1753.00        3.9750     0.3182    3.7100     1716.0           5.3          OPTIMAL        2.1562              True                1716.0      2.1562
ftv80        2  10    1522.00        0.00          1522.00        4.5150     0.0217    4.4800     1376.0           4.0          OPTIMAL        10.6105             False               1376.0      10.6105
ftv80        5  10    1450.80        16.84         1420.00        5.4010     0.4625    5.1500     1376.0           4.1          OPTIMAL        3.1977              False               1380.0      2.8986
ftv80        8  10    1456.00        0.00          1456.00        8.3820     0.0927    8.1300     1376.0           4.3          OPTIMAL        5.8140              False               1376.0      5.8140
ftv90        2  10    1491.00        0.00          1491.00        12.3840    0.0914    12.2500    1452.0           4.5          OPTIMAL        2.6860              False               1452.0      2.6860
ftv90        5  10    1491.00        0.00          1491.00        11.1380    0.0577    11.0600    1452.0           4.8          OPTIMAL        2.6860              False               1452.0      2.6860
ftv90        8  10    1554.90        11.65         1533.00        11.6460    0.0347    11.6000    1452.0           4.6          OPTIMAL        5.5785              False               1452.0      5.5785
kro124       2  10    10212.90       150.76        9990.00        0.8760     0.0084    0.8600     9619.0           21.7         OPTIMAL        3.8569              True                9831.0      1.6173
