instance	g	run	solution	time
crane316_17	5	7	5808244.00	109.29
crane316_17	5	8	5808244.00	108.46
crane316_17	5	9	5824492.00	110.34
crane316_17	5	10	5824492.00	109.56
crane316_17	8	1	9765566.00	533.58
crane316_17	8	2	9691943.00	530.56
crane316_17	8	3	9765566.00	537.32
crane316_17	8	4	9765566.00	533.82
crane316_17	8	5	9765566.00	533.18
crane316_17	8	6	9765566.00	538.81
crane316_17	8	7	9765566.00	532.42
crane316_17	8	8	9747435.00	493.72
crane316_17	8	9	9747435.00	497.35
crane316_17	8	10	9747435.00	498.80
crane316_18	2	1	2106754.00	34.05
crane316_18	2	2	2106754.00	34.33
crane316_18	2	3	2106754.00	34.25
crane316_18	2	4	2119593.00	34.27
crane316_18	2	5	2106754.00	34.56
crane316_18	2	6	2106754.00	34.20
crane316_18	2	7	2106754.00	34.05
crane316_18	2	8	2106754.00	34.11
crane316_18	2	9	2106754.00	34.26
crane316_18	2	10	2067710.00	34.22
crane316_18	5	1	5259908.00	94.22
crane316_18	5	2	5259908.00	92.85
crane316_18	5	3	5207816.00	93.88
crane316_18	5	4	5259908.00	93.55
crane316_18	5	5	5259908.00	93.80
crane316_18	5	6	5259908.00	92.82
crane316_18	5	7	5259908.00	93.30
crane316_18	5	8	5259908.00	93.25
crane316_18	5	9	5259908.00	93.33
crane316_18	5	10	5259908.00	94.23
crane316_18	8	1	9301996.00	421.16
crane316_18	8	2	9301996.00	417.30
crane316_18	8	3	9301996.00	413.01
crane316_18	8	4	9301996.00	422.61
crane316_18	8	5	9301996.00	421.25
crane316_18	8	6	9301996.00	417.50
crane316_18	8	7	9055483.00	425.99
crane316_18	8	8	9301996.00	419.36
crane316_18	8	9	9301996.00	418.91
crane316_18	8	10	9301996.00	421.60
crane316_19	2	1	1876851.00	35.53
crane316_19	2	2	1876851.00	35.32
crane316_19	2	3	2061825.00	35.28
crane316_19	2	4	1980587.00	35.25
crane316_19	2	5	1876851.00	35.69
crane316_19	2	6	2061825.00	35.26
crane316_19	2	7	2061825.00	35.35
crane316_19	2	8	1876851.00	35.56
crane316_19	2	9	1953143.00	35.50
crane316_19	2	10	2061825.00	35.00
crane316_19	5	1	5106193.00	103.10
crane316_19	5	2	5106193.00	102.07
crane316_19	5	3	5106193.00	103.39
crane316_19	5	4	5256146.00	102.62
crane316_19	5	5	5106193.00	103.34
crane316_19	5	6	5106193.00	102.71
crane316_19	5	7	5106193.00	103.70
crane316_19	5	8	5106193.00	102.78
crane316_19	5	9	5106193.00	103.89
crane316_19	5	10	5106193.00	102.82
crane316_19	8	1	8986496.00	365.99
crane316_19	8	2	8867110.00	424.10
crane316_19	8	3	8986496.00	361.50
crane316_19	8	4	8986496.00	360.06
crane316_19	8	5	8986496.00	363.85
crane316_19	8	6	8867110.00	422.09
crane316_19	8	7	8986496.00	364.17
crane316_19	8	8	8867110.00	421.46
crane316_19	8	9	8986496.00	362.89
crane316_19	8	10	8867110.00	426.75
crane66_0	2	1	1378304.00	0.42
crane66_0	2	2	1378304.00	0.42
crane66_0	2	3	1367088.00	0.42
crane66_0	2	4	1378304.00	0.42
crane66_0	2	5	1378304.00	0.42
crane66_0	2	6	1378304.00	0.43
crane66_0	2	7	1378304.00	0.42
crane66_0	2	8	1378304.00	0.42
crane66_0	2	9	1378304.00	0.42
crane66_0	2	10	1378304.00	0.42
crane66_0	5	1	2747551.00	0.91
crane66_0	5	2	2747551.00	0.90
crane66_0	5	3	2747551.00	0.92
crane66_0	5	4	2747551.00	0.91
crane66_0	5	5	2740549.00	0.91
crane66_0	5	6	2740425.00	0.92
crane66_0	5	7	2747551.00	0.91
crane66_0	5	8	2747551.00	0.91
crane66_0	5	9	2747551.00	0.92
crane66_0	5	10	2740549.00	0.92
crane66_0	8	1	4378547.00	1.81
crane66_0	8	2	4392287.00	1.80
crane66_0	8	3	4378547.00	1.77
crane66_0	8	4	4392287.00	1.83
crane66_0	8	5	4378547.00	1.77
crane66_0	8	6	4414571.00	1.80
crane66_0	8	7	4392287.00	1.80
crane66_0	8	8	4392287.00	1.81
crane66_0	8	9	4378547.00	1.78
crane66_0	8	10	4378547.00	1.79
crane66_1	2	1	983105.00	0.47
crane66_1	2	2	983105.00	0.47
crane66_1	2	3	983105.00	0.46
crane66_1	2	4	966234.00	0.47
crane66_1	2	5	983105.00	0.47
crane66_1	2	6	983105.00	0.47
crane66_1	2	7	983105.00	0.46
crane66_1	2	8	983105.00	0.47
crane66_1	2	9	983105.00	0.47
crane66_1	2	10	983105.00	0.47
crane66_1	5	1	2370574.00	0.64
crane66_1	5	2	2370574.00	0.64
crane66_1	5	3	2370574.00	0.64
crane66_1	5	4	2370574.00	0.65
crane66_1	5	5	2370574.00	0.65
crane66_1	5	6	2370574.00	0.65
crane66_1	5	7	2370574.00	0.64
crane66_1	5	8	2358649.00	0.64
crane66_1	5	9	2370574.00	0.64
crane66_1	5	10	2354836.00	0.64
crane66_1	8	1	4206666.00	1.31
crane66_1	8	2	4206666.00	1.32
crane66_1	8	3	4206666.00	1.31
crane66_1	8	4	4206666.00	1.32
crane66_1	8	5	4206666.00	1.33
crane66_1	8	6	4177491.00	1.34
crane66_1	8	7	4206666.00	1.32
crane66_1	8	8	4206666.00	1.34
crane66_1	8	9	4177491.00	1.34
crane66_1	8	10	4177491.00	1.36
crane66_2	2	1	1202324.00	0.40
crane66_2	2	2	1202324.00	0.41
crane66_2	2	3	1202324.00	0.39
crane66_2	2	4	1202324.00	0.40
crane66_2	2	5	1202324.00	0.40
crane66_2	2	6	1202324.00	0.39
crane66_2	2	7	1202324.00	0.41
crane66_2	2	8	1202324.00	0.40
crane66_2	2	9	1202324.00	0.40
crane66_2	2	10	1202324.00	0.40
crane66_2	5	1	2713721.00	0.74
crane66_2	5	2	2713721.00	0.76
crane66_2	5	3	2713721.00	0.75
crane66_2	5	4	2713721.00	0.75
crane66_2	5	5	2713721.00	0.74
crane66_2	5	6	2713721.00	0.76
crane66_2	5	7	2713721.00	0.75
crane66_2	5	8	2713721.00	0.74
crane66_2	5	9	2713721.00	0.75
crane66_2	5	10	2731195.00	0.75
crane66_2	8	1	4390639.00	1.61
crane66_2	8	2	4390639.00	1.63
crane66_2	8	3	4346896.00	1.52
crane66_2	8	4	4390639.00	1.63
crane66_2	8	5	4390639.00	1.63
crane66_2	8	6	4363986.00	1.69
crane66_2	8	7	4390639.00	1.64
crane66_2	8	8	4390639.00	1.62
crane66_2	8	9	4390639.00	1.61
crane66_2	8	10	4390639.00	1.65
dc112	2	1	3993.00	4.60
dc112	2	2	3993.00	4.63
dc112	2	3	3993.00	4.60
dc112	2	4	3993.00	4.63
dc112	2	5	3993.00	4.62
dc112	2	6	3993.00	4.62
dc112	2	7	3993.00	4.62
dc112	2	8	3993.00	4.62
dc112	2	9	3993.00	4.61
dc112	2	10	3993.00	4.59
dc112	5	1	4242.00	7.00
dc112	5	2	4242.00	7.02
dc112	5	3	4242.00	6.97
dc112	5	4	4242.00	7.10
dc112	5	5	4242.00	7.13
dc112	5	6	4242.00	7.07
dc112	5	7	4242.00	7.06
dc112	5	8	4242.00	7.09
dc112	5	9	4242.00	7.15
dc112	5	10	4242.00	6.97
dc112	8	1	6575.00	11.82
dc112	8	2	6586.00	12.94
dc112	8	3	6586.00	13.04
dc112	8	4	6586.00	12.96
dc112	8	5	6586.00	13.01
dc112	8	6	6586.00	12.93
dc112	8	7	6586.00	12.95
dc112	8	8	6586.00	12.12
dc112	8	9	6586.00	12.92
dc112	8	10	6586.00	12.97
dc126	2	1	6204.00	2.61
dc126	2	2	6204.00	2.62
dc126	2	3	6204.00	2.58
dc126	2	4	6204.00	2.62
dc126	2	5	6204.00	2.60
dc126	2	6	6204.00	2.60
dc126	2	7	6204.00	2.61
dc126	2	8	6204.00	2.56
dc126	2	9	6204.00	2.59
dc126	2	10	6204.00	2.59
dc126	5	1	14656.00	4.59
dc126	5	2	14656.00	4.61
dc126	5	3	14656.00	4.52
dc126	5	4	14656.00	4.65
dc126	5	5	14499.00	5.03
dc126	5	6	14635.00	4.63
dc126	5	7	14371.00	4.69
dc126	5	8	14560.00	4.77
dc126	5	9	14656.00	4.57
dc126	5	10	14656.00	4.55
dc126	8	1	59030.00	19.60
dc126	8	2	59030.00	19.54
dc126	8	3	59030.00	19.69
dc126	8	4	59030.00	19.97
dc126	8	5	59030.00	19.92
dc126	8	6	59030.00	19.58
dc126	8	7	59153.00	20.87
dc126	8	8	59030.00	19.77
dc126	8	9	59030.00	19.65
dc126	8	10	59030.00	19.74
dc134	2	1	3743.00	17.00
dc134	2	2	3743.00	16.94
dc134	2	3	3743.00	16.83
dc134	2	4	3743.00	16.86
dc134	2	5	3743.00	16.91
dc134	2	6	3743.00	16.84
dc134	2	7	3743.00	16.82
dc134	2	8	3743.00	17.01
dc134	2	9	3743.00	16.81
dc134	2	10	3743.00	16.84
dc134	5	1	3743.00	14.33
dc134	5	2	3743.00	14.18
dc134	5	3	3743.00	14.09
dc134	5	4	3743.00	14.35
dc134	5	5	3743.00	14.20
dc134	5	6	3743.00	14.36
dc134	5	7	3743.00	14.33
dc134	5	8	3743.00	14.24
dc134	5	9	3743.00	14.19
dc134	5	10	3743.00	14.30
dc134	8	1	3807.00	16.45
dc134	8	2	3807.00	17.29
dc134	8	3	3807.00	16.70
dc134	8	4	3807.00	17.06
dc134	8	5	3807.00	16.82
dc134	8	6	3807.00	17.00
dc134	8	7	3807.00	16.58
dc134	8	8	3807.00	17.39
dc134	8	9	3807.00	16.18
dc134	8	10	3807.00	17.00
dc176	2	1	5496.00	46.34
dc176	2	2	5496.00	47.10
dc176	2	3	5496.00	48.36
dc176	2	4	5496.00	46.39
dc176	2	5	5496.00	47.24
dc176	2	6	5496.00	46.67
dc176	2	7	5496.00	46.59
dc176	2	8	5496.00	47.08
dc176	2	9	5496.00	47.18
dc176	2	10	5496.00	46.46
dc176	5	1	5495.00	46.27
dc176	5	2	5495.00	46.11
dc176	5	3	5495.00	46.06
dc176	5	4	5495.00	46.07
dc176	5	5	5495.00	46.43
dc176	5	6	5495.00	46.12
dc176	5	7	5495.00	46.23
dc176	5	8	5495.00	46.76
dc176	5	9	5495.00	46.15
dc176	5	10	5495.00	46.04
dc176	8	1	5625.00	80.55
dc176	8	2	5626.00	80.92
dc176	8	3	5625.00	82.11
dc176	8	4	5625.00	81.66
dc176	8	5	5626.00	83.47
dc176	8	6	5625.00	82.00
dc176	8	7	5625.00	81.74
dc176	8	8	5625.00	81.92
dc176	8	9	5625.00	80.41
dc176	8	10	5625.00	80.87
dc188	2	1	4562.00	86.34
dc188	2	2	4562.00	86.26
dc188	2	3	4562.00	87.08
dc188	2	4	4562.00	93.39
dc188	2	5	4562.00	93.44
dc188	2	6	4562.00	90.96
dc188	2	7	4562.00	88.26
dc188	2	8	4562.00	91.54
dc188	2	9	4562.00	86.62
dc188	2	10	4562.00	93.60
dc188	5	1	4562.00	79.64
dc188	5	2	4562.00	75.49
dc188	5	3	4562.00	71.78
dc188	5	4	4562.00	75.09
dc188	5	5	4562.00	75.55
dc188	5	6	4562.00	75.29
dc188	5	7	4562.00	73.00
dc188	5	8	4562.00	74.99
dc188	5	9	4562.00	71.84
dc188	5	10	4562.00	76.56
dc188	8	1	4608.00	95.82
dc188	8	2	4608.00	96.00
dc188	8	3	4608.00	96.36
dc188	8	4	4608.00	99.26
dc188	8	5	4608.00	96.00
dc188	8	6	4608.00	96.63
dc188	8	7	4608.00	95.59
dc188	8	8	4608.00	96.40
dc188	8	9	4608.00	98.98
dc188	8	10	4608.00	96.14
ft53	2	1	3009.00	0.22
ft53	2	2	3077.00	0.22
ft53	2	3	3077.00	0.22
ft53	2	4	3077.00	0.22
ft53	2	5	3077.00	0.22
ft53	2	6	3077.00	0.22
ft53	2	7	3077.00	0.23
ft53	2	8	3009.00	0.22
ft53	2	9	3077.00	0.22
ft53	2	10	3077.00	0.22
ft53	5	1	3732.00	0.41
ft53	5	2	3730.00	0.42
ft53	5	3	3732.00	0.41
ft53	5	4	3730.00	0.41
ft53	5	5	3730.00	0.42
ft53	5	6	3698.00	0.41
ft53	5	7	3730.00	0.42
ft53	5	8	3732.00	0.41
ft53	5	9	3706.00	0.41
ft53	5	10	3732.00	0.41
ft53	8	1	4965.00	1.12
ft53	8	2	4965.00	1.12
ft53	8	3	4965.00	1.16
ft53	8	4	4965.00	1.12
ft53	8	5	4965.00	1.12
ft53	8	6	4965.00	1.11
ft53	8	7	4965.00	1.11
ft53	8	8	4965.00	1.12
ft53	8	9	5089.00	1.53
ft53	8	10	4965.00	1.12
ft70	2	1	8188.00	0.24
ft70	2	2	8188.00	0.24
ft70	2	3	8188.00	0.24
ft70	2	4	8200.00	0.24
ft70	2	5	8188.00	0.24
ft70	2	6	8208.00	0.26
ft70	2	7	8188.00	0.23
ft70	2	8	8188.00	0.24
ft70	2	9	8188.00	0.23
ft70	2	10	8200.00	0.24
ft70	5	1	16353.00	0.90
ft70	5	2	16200.00	0.80
ft70	5	3	16200.00	0.79
ft70	5	4	16200.00	0.81
ft70	5	5	16200.00	0.79
ft70	5	6	16200.00	0.80
ft70	5	7	16200.00	0.79
ft70	5	8	16353.00	0.91
ft70	5	9	16313.00	0.79
ft70	5	10	16353.00	0.90
ft70	8	1	25863.00	2.30
ft70	8	2	25863.00	2.32
ft70	8	3	25863.00	2.31
ft70	8	4	25863.00	2.35
ft70	8	5	25863.00	2.32
ft70	8	6	25863.00	2.30
ft70	8	7	25863.00	2.32
ft70	8	8	25863.00	2.30
ft70	8	9	25863.00	2.32
ft70	8	10	25863.00	2.36
ftv100	2	1	1761.00	17.47
ftv100	2	2	1807.00	17.45
ftv100	2	3	1807.00	17.56
ftv100	2	4	1761.00	17.47
ftv100	2	5	1807.00	17.55
ftv100	2	6	1807.00	17.52
ftv100	2	7	1787.00	17.50
ftv100	2	8	1761.00	17.66
ftv100	2	9	1807.00	17.58
ftv100	2	10	1807.00	17.49
ftv100	5	1	1788.00	18.08
ftv100	5	2	1807.00	18.10
ftv100	5	3	1807.00	18.12
ftv100	5	4	1808.00	18.04
ftv100	5	5	1808.00	18.03
ftv100	5	6	1827.00	18.08
ftv100	5	7	1827.00	17.98
ftv100	5	8	1827.00	18.16
ftv100	5	9	1761.00	18.22
ftv100	5	10	1827.00	18.17
ftv100	8	1	1717.00	19.01
ftv100	8	2	1835.00	19.53
ftv100	8	3	1834.00	19.08
ftv100	8	4	1717.00	18.99
ftv100	8	5	1717.00	18.80
ftv100	8	6	1717.00	18.96
ftv100	8	7	1717.00	19.02
ftv100	8	8	1717.00	18.95
ftv100	8	9	1835.00	19.49
ftv100	8	10	1717.00	18.97
ftv110	2	1	2184.00	16.86
ftv110	2	2	2184.00	16.51
ftv110	2	3	2184.00	16.52
ftv110	2	4	2184.00	16.67
ftv110	2	5	2184.00	16.73
ftv110	2	6	2184.00	16.36
ftv110	2	7	2184.00	16.73
ftv110	2	8	2184.00	16.61
ftv110	2	9	2184.00	16.79
ftv110	2	10	2184.00	16.59
ftv110	5	1	1986.00	19.24
ftv110	5	2	1986.00	18.85
ftv110	5	3	1986.00	19.06
ftv110	5	4	1986.00	18.99
ftv110	5	5	1986.00	19.06
ftv110	5	6	1986.00	19.15
ftv110	5	7	1986.00	18.93
ftv110	5	8	1986.00	19.04
ftv110	5	9	1986.00	19.16
ftv110	5	10	1986.00	19.17
ftv110	8	1	1987.00	24.93
ftv110	8	2	1987.00	24.91
ftv110	8	3	1971.00	26.02
ftv110	8	4	1985.00	26.25
ftv110	8	5	1971.00	26.69
ftv110	8	6	1985.00	26.39
ftv110	8	7	1981.00	25.13
ftv110	8	8	1971.00	27.04
ftv110	8	9	1987.00	24.74
ftv110	8	10	1971.00	26.78
ftv120	2	1	2117.00	33.43
ftv120	2	2	2125.00	33.21
ftv120	2	3	2125.00	32.95
ftv120	2	4	2125.00	32.85
ftv120	2	5	2125.00	32.93
ftv120	2	6	2125.00	32.60
ftv120	2	7	2125.00	32.82
ftv120	2	8	2125.00	32.85
ftv120	2	9	2120.00	33.16
ftv120	2	10	2125.00	33.27
ftv120	5	1	2025.00	35.93
ftv120	5	2	2025.00	36.09
ftv120	5	3	2023.00	36.04
ftv120	5	4	2025.00	35.96
ftv120	5	5	2025.00	35.82
ftv120	5	6	2023.00	35.94
ftv120	5	7	2025.00	36.03
ftv120	5	8	2025.00	36.10
ftv120	5	9	2025.00	35.81
ftv120	5	10	2025.00	35.98
ftv120	8	1	2025.00	33.73
ftv120	8	2	2025.00	33.87
ftv120	8	3	2047.00	34.32
ftv120	8	4	2025.00	33.94
ftv120	8	5	2070.00	34.30
ftv120	8	6	2025.00	34.07
ftv120	8	7	2070.00	34.22
ftv120	8	8	2025.00	33.98
ftv120	8	9	2066.00	34.17
ftv120	8	10	2025.00	34.02
ftv130	2	1	2463.00	31.76
ftv130	2	2	2463.00	31.72
ftv130	2	3	2463.00	31.74
ftv130	2	4	2463.00	31.81
ftv130	2	5	2460.00	31.78
ftv130	2	6	2463.00	31.86
ftv130	2	7	2463.00	31.91
ftv130	2	8	2463.00	31.85
ftv130	2	9	2463.00	31.41
ftv130	2	10	2463.00	31.35
ftv130	5	1	2245.00	40.15
ftv130	5	2	2314.00	39.94
ftv130	5	3	2245.00	39.97
ftv130	5	4	2245.00	40.02
ftv130	5	5	2245.00	40.13
ftv130	5	6	2302.00	39.98
ftv130	5	7	2245.00	40.17
ftv130	5	8	2314.00	39.88
ftv130	5	9	2245.00	40.18
ftv130	5	10	2245.00	40.19
ftv130	8	1	2410.00	43.34
ftv130	8	2	2410.00	43.61
ftv130	8	3	2410.00	43.46
ftv130	8	4	2410.00	43.58
ftv130	8	5	2410.00	43.40
ftv130	8	6	2410.00	43.38
ftv130	8	7	2410.00	43.56
ftv130	8	8	2410.00	43.10
ftv130	8	9	2405.00	42.62
ftv130	8	10	2410.00	43.54
ftv140	2	1	2461.00	49.55
ftv140	2	2	2461.00	49.61
ftv140	2	3	2461.00	49.56
ftv140	2	4	2461.00	49.97
ftv140	2	5	2461.00	49.54
ftv140	2	6	2461.00	49.20
ftv140	2	7	2461.00	49.53
ftv140	2	8	2461.00	49.87
ftv140	2	9	2461.00	49.81
ftv140	2	10	2461.00	49.58
ftv140	5	1	2365.00	62.47
ftv140	5	2	2355.00	62.91
ftv140	5	3	2365.00	63.03
ftv140	5	4	2365.00	62.95
ftv140	5	5	2365.00	62.26
ftv140	5	6	2365.00	62.82
ftv140	5	7	2355.00	62.79
ftv140	5	8	2365.00	62.68
ftv140	5	9	2355.00	62.72
ftv140	5	10	2355.00	63.17
ftv140	8	1	2477.00	63.40
ftv140	8	2	2477.00	63.83
ftv140	8	3	2511.00	62.98
ftv140	8	4	2477.00	63.72
ftv140	8	5	2511.00	62.78
ftv140	8	6	2477.00	63.71
ftv140	8	7	2477.00	63.93
ftv140	8	8	2477.00	63.42
ftv140	8	9	2511.00	62.95
ftv140	8	10	2477.00	63.37
ftv150	2	1	2847.00	72.24
ftv150	2	2	2855.00	74.83
ftv150	2	3	2847.00	72.12
ftv150	2	4	2843.00	73.55
ftv150	2	5	2855.00	74.32
ftv150	2	6	2830.00	89.21
ftv150	2	7	2847.00	72.04
ftv150	2	8	2830.00	88.96
ftv150	2	9	2855.00	74.91
ftv150	2	10	2847.00	71.92
ftv150	5	1	2820.00	108.30
ftv150	5	2	2820.00	108.11
ftv150	5	3	2820.00	108.29
ftv150	5	4	2820.00	108.03
ftv150	5	5	2820.00	107.92
ftv150	5	6	2808.00	66.92
ftv150	5	7	2820.00	108.18
ftv150	5	8	2820.00	108.07
ftv150	5	9	2820.00	108.32
ftv150	5	10	2798.00	66.98
ftv150	8	1	2730.00	83.19
ftv150	8	2	2719.00	82.87
ftv150	8	3	2730.00	81.90
ftv150	8	4	2730.00	82.35
ftv150	8	5	2719.00	82.41
ftv150	8	6	2730.00	83.01
ftv150	8	7	2730.00	82.24
ftv150	8	8	2709.00	82.57
ftv150	8	9	2730.00	82.59
ftv150	8	10	2730.00	82.79
ftv160	2	1	2726.00	90.91
ftv160	2	2	2726.00	90.71
ftv160	2	3	2750.00	89.86
ftv160	2	4	2750.00	89.96
ftv160	2	5	2750.00	90.19
ftv160	2	6	2746.00	90.69
ftv160	2	7	2750.00	89.83
ftv160	2	8	2726.00	90.32
ftv160	2	9	2726.00	90.56
ftv160	2	10	2750.00	90.01
ftv160	5	1	2763.00	94.18
ftv160	5	2	2763.00	94.19
ftv160	5	3	2763.00	94.46
ftv160	5	4	2763.00	93.85
ftv160	5	5	2763.00	94.01
ftv160	5	6	2771.00	94.89
ftv160	5	7	2763.00	94.56
ftv160	5	8	2730.00	93.25
ftv160	5	9	2771.00	94.08
ftv160	5	10	2771.00	94.27
ftv160	8	1	2840.00	93.12
ftv160	8	2	2840.00	92.68
ftv160	8	3	2840.00	93.85
ftv160	8	4	2840.00	93.54
ftv160	8	5	2840.00	93.34
ftv160	8	6	2836.00	91.90
ftv160	8	7	2840.00	92.86
ftv160	8	8	2840.00	93.20
ftv160	8	9	2840.00	92.64
ftv160	8	10	2840.00	93.16
ftv170	2	1	3087.00	106.08
ftv170	2	2	2952.00	105.91
ftv170	2	3	3043.00	106.42
ftv170	2	4	3043.00	106.40
ftv170	2	5	3043.00	106.13
ftv170	2	6	3076.00	107.59
ftv170	2	7	3087.00	106.67
ftv170	2	8	3087.00	106.18
ftv170	2	9	3087.00	107.27
ftv170	2	10	3087.00	106.46
ftv170	5	1	2793.00	112.29
ftv170	5	2	2793.00	115.01
ftv170	5	3	2793.00	112.00
ftv170	5	4	2793.00	112.34
ftv170	5	5	2793.00	114.69
ftv170	5	6	2793.00	110.32
ftv170	5	7	2793.00	112.50
ftv170	5	8	2793.00	114.97
ftv170	5	9	2793.00	112.35
ftv170	5	10	2793.00	112.36
ftv170	8	1	3011.00	145.59
ftv170	8	2	3009.00	161.26
ftv170	8	3	3009.00	162.97
ftv170	8	4	3009.00	162.01
ftv170	8	5	2954.00	143.95
ftv170	8	6	2954.00	145.18
ftv170	8	7	3011.00	145.09
ftv170	8	8	3009.00	161.00
ftv170	8	9	3009.00	162.39
ftv170	8	10	2947.00	144.61
ftv33	2	1	1092.00	0.13
ftv33	2	2	1092.00	0.13
ftv33	2	3	1092.00	0.13
ftv33	2	4	1092.00	0.15
ftv33	2	5	1092.00	0.13
ftv33	2	6	1092.00	0.14
ftv33	2	7	1092.00	0.13
ftv33	2	8	1092.00	0.13
ftv33	2	9	1092.00	0.13
ftv33	2	10	1092.00	0.13
ftv33	5	1	1083.00	0.20
ftv33	5	2	1083.00	0.19
ftv33	5	3	1083.00	0.20
ftv33	5	4	1083.00	0.20
ftv33	5	5	1083.00	0.19
ftv33	5	6	1083.00	0.20
ftv33	5	7	1083.00	0.19
ftv33	5	8	1083.00	0.20
ftv33	5	9	1083.00	0.20
ftv33	5	10	1083.00	0.20
ftv33	8	1	1248.00	0.21
ftv33	8	2	1248.00	0.23
ftv33	8	3	1248.00	0.21
ftv33	8	4	1248.00	0.21
ftv33	8	5	1248.00	0.22
ftv33	8	6	1248.00	0.22
ftv33	8	7	1248.00	0.22
ftv33	8	8	1248.00	0.22
ftv33	8	9	1248.00	0.21
ftv33	8	10	1248.00	0.22
ftv35	2	1	1166.00	0.14
ftv35	2	2	1166.00	0.16
ftv35	2	3	1166.00	0.14
ftv35	2	4	1166.00	0.15
ftv35	2	5	1166.00	0.14
ftv35	2	6	1166.00	0.14
ftv35	2	7	1166.00	0.14
ftv35	2	8	1166.00	0.15
ftv35	2	9	1166.00	0.14
ftv35	2	10	1166.00	0.14
ftv35	5	1	1166.00	0.21
ftv35	5	2	1166.00	0.22
ftv35	5	3	1166.00	0.22
ftv35	5	4	1166.00	0.22
ftv35	5	5	1166.00	0.21
ftv35	5	6	1166.00	0.22
ftv35	5	7	1166.00	0.22
ftv35	5	8	1166.00	0.22
ftv35	5	9	1166.00	0.22
ftv35	5	10	1166.00	0.22
ftv35	8	1	1239.00	0.33
ftv35	8	2	1239.00	0.33
ftv35	8	3	1239.00	0.33
ftv35	8	4	1239.00	0.33
ftv35	8	5	1239.00	0.33
ftv35	8	6	1239.00	0.33
ftv35	8	7	1239.00	0.33
ftv35	8	8	1239.00	0.33
ftv35	8	9	1239.00	0.34
ftv35	8	10	1239.00	0.33
ftv38	2	1	1234.00	0.30
ftv38	2	2	1234.00	0.29
ftv38	2	3	1234.00	0.29
ftv38	2	4	1234.00	0.30
ftv38	2	5	1234.00	0.30
ftv38	2	6	1234.00	0.29
ftv38	2	7	1234.00	0.30
ftv38	2	8	1234.00	0.30
ftv38	2	9	1234.00	0.29
ftv38	2	10	1234.00	0.30
ftv38	5	1	1234.00	0.34
ftv38	5	2	1235.00	0.34
ftv38	5	3	1234.00	0.34
ftv38	5	4	1234.00	0.34
ftv38	5	5	1234.00	0.34
ftv38	5	6	1234.00	0.34
ftv38	5	7	1234.00	0.34
ftv38	5	8	1234.00	0.34
ftv38	5	9	1234.00	0.34
ftv38	5	10	1234.00	0.36
ftv38	8	1	1219.00	0.54
ftv38	8	2	1219.00	0.54
ftv38	8	3	1219.00	0.54
ftv38	8	4	1219.00	0.54
ftv38	8	5	1219.00	0.53
ftv38	8	6	1219.00	0.53
ftv38	8	7	1219.00	0.54
ftv38	8	8	1219.00	0.54
ftv38	8	9	1219.00	0.53
ftv38	8	10	1219.00	0.53
ftv44	2	1	1274.00	0.39
ftv44	2	2	1274.00	0.38
ftv44	2	3	1274.00	0.38
ftv44	2	4	1274.00	0.40
ftv44	2	5	1274.00	0.40
ftv44	2	6	1274.00	0.39
ftv44	2	7	1274.00	0.39
ftv44	2	8	1274.00	0.39
ftv44	2	9	1274.00	0.39
ftv44	2	10	1274.00	0.39
ftv44	5	1	1269.00	0.65
ftv44	5	2	1269.00	0.65
ftv44	5	3	1269.00	0.66
ftv44	5	4	1269.00	0.65
ftv44	5	5	1269.00	0.65
ftv44	5	6	1269.00	0.66
ftv44	5	7	1269.00	0.66
ftv44	5	8	1269.00	0.65
ftv44	5	9	1269.00	0.66
ftv44	5	10	1269.00	0.64
ftv44	8	1	1339.00	0.77
ftv44	8	2	1339.00	0.75
ftv44	8	3	1339.00	0.75
ftv44	8	4	1339.00	0.77
ftv44	8	5	1339.00	0.76
ftv44	8	6	1339.00	0.76
ftv44	8	7	1339.00	0.75
ftv44	8	8	1339.00	0.75
ftv44	8	9	1339.00	0.75
ftv44	8	10	1339.00	0.76
ftv47	2	1	1480.00	0.37
ftv47	2	2	1480.00	0.38
ftv47	2	3	1480.00	0.37
ftv47	2	4	1480.00	0.38
ftv47	2	5	1480.00	0.37
ftv47	2	6	1480.00	0.38
ftv47	2	7	1480.00	0.37
ftv47	2	8	1480.00	0.38
ftv47	2	9	1480.00	0.39
ftv47	2	10	1480.00	0.38
ftv47	5	1	1425.00	0.54
ftv47	5	2	1425.00	0.54
ftv47	5	3	1425.00	0.54
ftv47	5	4	1425.00	0.54
ftv47	5	5	1425.00	0.54
ftv47	5	6	1425.00	0.54
ftv47	5	7	1423.00	0.53
ftv47	5	8	1425.00	0.53
ftv47	5	9	1425.00	0.54
ftv47	5	10	1425.00	0.54
ftv47	8	1	1454.00	0.82
ftv47	8	2	1454.00	0.79
ftv47	8	3	1454.00	0.81
ftv47	8	4	1454.00	0.79
ftv47	8	5	1454.00	0.80
ftv47	8	6	1454.00	0.80
ftv47	8	7	1454.00	0.81
ftv47	8	8	1454.00	0.82
ftv47	8	9	1454.00	0.81
ftv47	8	10	1454.00	0.81
ftv55	2	1	1632.00	1.57
ftv55	2	2	1632.00	1.55
ftv55	2	3	1632.00	1.55
ftv55	2	4	1632.00	1.55
ftv55	2	5	1632.00	1.57
ftv55	2	6	1632.00	1.57
ftv55	2	7	1632.00	1.58
